,Hospital_ID,District_ID,Instrument_ID,Year_total_HD,Year_total_HI,Year_total_DI,Instument_Count,Annual_Projected_Revenue,Buy_or_not
30344,Hospital 598,District 28,Instrument 5,85031.33333333333,84603.63636363637,4642.685344827586,3.0,0,0
30345,Hospital 598,District 28,Instrument 7,85031.33333333333,42302.72727272727,23774.131944444445,3.0,0,0
30346,Hospital 598,District 28,Instrument 8,85031.33333333333,55557.57142857143,10941.20945945946,3.0,0,0
30349,Hospital 598,District 29,Instrument 8,69294.8,55557.57142857143,1593.3095238095239,5.0,0,0
30359,Hospital 598,District 32,Instrument 8,11022.4,55557.57142857143,2917.3673469387754,5.0,0,0
30362,Hospital 598,District 32,Instrument 8,11022.4,55557.57142857143,2917.3673469387754,5.0,0,0
30364,Hospital 598,District 34,Instrument 8,17503.833333333332,55557.57142857143,4870.826086956522,6.0,0,0
30366,Hospital 598,District 34,Instrument 8,17503.833333333332,55557.57142857143,4870.826086956522,6.0,0,0
30374,Hospital 598,District 41,Instrument 2,69028.0,237672.125,15395.28094302554,4.0,0,0
30378,Hospital 598,District 50,Instrument 4,436055.5,33912.2,99272.89873417722,8.0,0,0
30379,Hospital 598,District 50,Instrument 7,436055.5,42302.72727272727,12526.34765625,8.0,0,0
30380,Hospital 598,District 50,Instrument 4,436055.5,33912.2,99272.89873417722,8.0,0,0
30381,Hospital 598,District 50,Instrument 7,436055.5,42302.72727272727,12526.34765625,8.0,0,0
30382,Hospital 598,District 50,Instrument 4,436055.5,33912.2,99272.89873417722,8.0,0,0
30383,Hospital 598,District 50,Instrument 7,436055.5,42302.72727272727,12526.34765625,8.0,0,0
30384,Hospital 598,District 50,Instrument 4,436055.5,33912.2,99272.89873417722,8.0,0,0
30385,Hospital 598,District 50,Instrument 7,436055.5,42302.72727272727,12526.34765625,8.0,0,0
30387,Hospital 599,District 13,Instrument 6,163220.33333333334,2418.5,811974.0,6.0,0,0
30389,Hospital 599,District 13,Instrument 6,163220.33333333334,2418.5,811974.0,6.0,0,0
30391,Hospital 599,District 13,Instrument 6,163220.33333333334,2418.5,811974.0,6.0,0,0
30393,Hospital 599,District 13,Instrument 6,163220.33333333334,2418.5,811974.0,6.0,0,0
30400,Hospital 599,District 28,Instrument 4,29136.14285714286,11825.4,5271.008595988539,7.0,0,0
30401,Hospital 599,District 28,Instrument 4,29136.14285714286,11825.4,5271.008595988539,7.0,0,0
30409,Hospital 599,District 34,Instrument 3,667.3333333333334,24998.5,3073.4128205128204,3.0,0,0
30410,Hospital 599,District 34,Instrument 5,667.3333333333334,30450.6,3254.006896551724,3.0,0,0
30411,Hospital 599,District 34,Instrument 7,667.3333333333334,5984.4,20523.526829268292,3.0,0,0
30413,Hospital 599,District 34,Instrument 8,667.3333333333334,816.25,4870.826086956522,3.0,0,0
30421,Hospital 599,District 41,Instrument 8,16149.0,816.25,20820.0,4.0,0,0
30425,Hospital 599,District 41,Instrument 8,16149.0,816.25,20820.0,4.0,0,0
30427,Hospital 6,District 13,Instrument 6,84675.2,24201.0,811974.0,5.0,0,0
30428,Hospital 6,District 13,Instrument 8,84675.2,407.0,11619.912028725314,5.0,0,0
30430,Hospital 6,District 13,Instrument 6,84675.2,24201.0,811974.0,5.0,0,0
30431,Hospital 6,District 13,Instrument 8,84675.2,407.0,11619.912028725314,5.0,0,0
30433,Hospital 6,District 13,Instrument 6,84675.2,24201.0,811974.0,5.0,0,0
30434,Hospital 6,District 13,Instrument 8,84675.2,407.0,11619.912028725314,5.0,0,0
30436,Hospital 6,District 13,Instrument 6,84675.2,24201.0,811974.0,5.0,0,0
30437,Hospital 6,District 13,Instrument 8,84675.2,407.0,11619.912028725314,5.0,0,0
30438,Hospital 6,District 15,Instrument 2,15903.333333333334,74382.08333333333,7663.1949152542375,3.0,0,0
30440,Hospital 6,District 15,Instrument 5,15903.333333333334,22402.0,4594.217948717948,3.0,0,0
30443,Hospital 6,District 18,Instrument 7,32891.6,24261.6,41011.17834394905,5.0,0,0
30444,Hospital 6,District 18,Instrument 6,32891.6,24201.0,1.0,5.0,0,0
30445,Hospital 6,District 18,Instrument 8,32891.6,407.0,74.30434782608695,5.0,0,0
30446,Hospital 6,District 18,Instrument 7,32891.6,24261.6,41011.17834394905,5.0,0,0
30447,Hospital 6,District 18,Instrument 6,32891.6,24201.0,1.0,5.0,0,0
30448,Hospital 6,District 18,Instrument 8,32891.6,407.0,74.30434782608695,5.0,0,0
30450,Hospital 6,District 25,Instrument 4,9492.0,10224.375,798.2631578947369,2.0,0,0
30454,Hospital 6,District 25,Instrument 8,9492.0,407.0,7404.12,2.0,0,0
30455,Hospital 6,District 28,Instrument 7,38235.857142857145,24261.6,23774.131944444445,7.0,0,0
30463,Hospital 6,District 32,Instrument 2,4662.75,74382.08333333333,10887.244655581948,4.0,0,0
30466,Hospital 6,District 32,Instrument 8,4662.75,407.0,2917.3673469387754,4.0,0,0
30467,Hospital 6,District 32,Instrument 2,4662.75,74382.08333333333,10887.244655581948,4.0,0,0
30470,Hospital 6,District 32,Instrument 8,4662.75,407.0,2917.3673469387754,4.0,0,0
30471,Hospital 6,District 34,Instrument 7,4489.333333333333,24261.6,20523.526829268292,6.0,0,0
30473,Hospital 6,District 34,Instrument 7,4489.333333333333,24261.6,20523.526829268292,6.0,0,0
30475,Hospital 6,District 34,Instrument 7,4489.333333333333,24261.6,20523.526829268292,6.0,0,0
30478,Hospital 60,District 13,Instrument 6,106335.83333333333,66.0,811974.0,6.0,0,0
30479,Hospital 60,District 50,Instrument 2,3973.0,13295.0,174719.4918918919,1.0,0,0
30480,Hospital 60,District 50,Instrument 1,3973.0,112.33333333333333,24068.86075949367,1.0,0,0
30481,Hospital 60,District 50,Instrument 4,3973.0,132.0,99272.89873417722,1.0,0,0
30482,Hospital 60,District 50,Instrument 5,3973.0,300032.0,150119.26628895185,1.0,0,0
30483,Hospital 60,District 50,Instrument 7,3973.0,2346.6666666666665,12526.34765625,1.0,0,0
30484,Hospital 60,District 50,Instrument 6,3973.0,66.0,37174.170454545456,1.0,0,0
30485,Hospital 60,District 50,Instrument 8,3973.0,9270.0,271454.8461538461,1.0,0,0
30486,Hospital 601,District 20,Instrument 2,6456.0,24559.0,31891.211143695014,2.0,0,0
30487,Hospital 601,District 20,Instrument 3,6456.0,8384.111111111111,36082.17345597898,2.0,0,0
30488,Hospital 601,District 20,Instrument 1,6456.0,161.33333333333334,1962.327536231884,2.0,0,0
30491,Hospital 601,District 20,Instrument 8,6456.0,17.0,8481.058479532163,2.0,0,0
30493,Hospital 601,District 8,Instrument 1,9681.0,161.33333333333334,579.8774509803922,1.0,0,0
30496,Hospital 601,District 8,Instrument 7,9681.0,6421.5,6558.0,1.0,0,0
30497,Hospital 601,District 8,Instrument 6,9681.0,829.6666666666666,35288.4,1.0,0,0
30499,Hospital 602,District 13,Instrument 1,8497.333333333334,13.0,1982.782212086659,3.0,0,0
30500,Hospital 602,District 13,Instrument 4,8497.333333333334,72.0,21466.09442724458,3.0,0,0
30504,Hospital 602,District 13,Instrument 1,8497.333333333334,13.0,1982.782212086659,3.0,0,0
30505,Hospital 602,District 13,Instrument 4,8497.333333333334,72.0,21466.09442724458,3.0,0,0
30509,Hospital 602,District 13,Instrument 1,8497.333333333334,13.0,1982.782212086659,3.0,0,0
30510,Hospital 602,District 13,Instrument 4,8497.333333333334,72.0,21466.09442724458,3.0,0,0
30514,Hospital 604,District 13,Instrument 4,3636.0,42.0,21466.09442724458,4.0,0,0
30518,Hospital 604,District 13,Instrument 4,3636.0,42.0,21466.09442724458,4.0,0,0
30523,Hospital 604,District 15,Instrument 5,4121.25,1660.5,4594.217948717948,4.0,0,0
30527,Hospital 604,District 15,Instrument 5,4121.25,1660.5,4594.217948717948,4.0,0,0
30530,Hospital 605,District 13,Instrument 4,2964.6666666666665,111.5,21466.09442724458,3.0,0,0
30531,Hospital 605,District 13,Instrument 5,2964.6666666666665,5005.0,56086.90536723164,3.0,0,0
30533,Hospital 605,District 13,Instrument 6,2964.6666666666665,1162.5,811974.0,3.0,0,0
30534,Hospital 605,District 13,Instrument 8,2964.6666666666665,6.0,11619.912028725314,3.0,0,0
30537,Hospital 605,District 17,Instrument 6,4620.0,1162.5,17.0,4.0,0,0
30538,Hospital 605,District 17,Instrument 8,4620.0,6.0,40671.444444444445,4.0,0,0
30541,Hospital 605,District 17,Instrument 6,4620.0,1162.5,17.0,4.0,0,0
30542,Hospital 605,District 17,Instrument 8,4620.0,6.0,40671.444444444445,4.0,0,0
30545,Hospital 605,District 19,Instrument 5,10060.333333333334,5005.0,91437.45161290323,3.0,0,0
30550,Hospital 605,District 20,Instrument 7,163.25,6333.833333333333,7843.473584905661,4.0,0,0
30551,Hospital 605,District 20,Instrument 6,163.25,1162.5,2140.8829174664106,4.0,0,0
30554,Hospital 605,District 20,Instrument 7,163.25,6333.833333333333,7843.473584905661,4.0,0,0
30555,Hospital 605,District 20,Instrument 6,163.25,1162.5,2140.8829174664106,4.0,0,0
30556,Hospital 605,District 32,Instrument 3,1466.6666666666667,1525.0,3088.306629834254,3.0,0,0
30557,Hospital 605,District 32,Instrument 4,1466.6666666666667,111.5,1744.9411764705883,3.0,0,0
30560,Hospital 605,District 32,Instrument 8,1466.6666666666667,6.0,2917.3673469387754,3.0,0,0
30562,Hospital 605,District 37,Instrument 4,49654.5,111.5,5566.847457627118,2.0,0,0
30568,Hospital 605,District 37,Instrument 4,49654.5,111.5,5566.847457627118,2.0,0,0
30574,Hospital 605,District 39,Instrument 4,16132.0,111.5,30865.62093862816,2.0,0,0
30576,Hospital 605,District 39,Instrument 7,16132.0,6333.833333333333,50323.93251533742,2.0,0,0
30579,Hospital 605,District 50,Instrument 1,8463.333333333334,816.1111111111111,24068.86075949367,3.0,0,0
30580,Hospital 605,District 50,Instrument 4,8463.333333333334,111.5,99272.89873417722,3.0,0,0
30581,Hospital 605,District 50,Instrument 7,8463.333333333334,6333.833333333333,12526.34765625,3.0,0,0
30582,Hospital 605,District 50,Instrument 6,8463.333333333334,1162.5,37174.170454545456,3.0,0,0
30583,Hospital 605,District 50,Instrument 8,8463.333333333334,6.0,271454.8461538461,3.0,0,0
30584,Hospital 606,District 18,Instrument 3,333420.28571428574,2093.75,5397.134529147982,7.0,0,0
30586,Hospital 606,District 18,Instrument 8,333420.28571428574,897.0,74.30434782608695,7.0,0,0
30587,Hospital 606,District 18,Instrument 3,333420.28571428574,2093.75,5397.134529147982,7.0,0,0
30589,Hospital 606,District 18,Instrument 8,333420.28571428574,897.0,74.30434782608695,7.0,0,0
30590,Hospital 606,District 18,Instrument 3,333420.28571428574,2093.75,5397.134529147982,7.0,0,0
30592,Hospital 606,District 18,Instrument 8,333420.28571428574,897.0,74.30434782608695,7.0,0,0
30593,Hospital 606,District 28,Instrument 2,889.6666666666666,406828.2,43563.67746686303,3.0,0,0
30594,Hospital 606,District 28,Instrument 5,889.6666666666666,34387.0,4642.685344827586,3.0,0,0
30595,Hospital 606,District 28,Instrument 7,889.6666666666666,22504.0,23774.131944444445,3.0,0,0
30597,Hospital 606,District 28,Instrument 8,889.6666666666666,897.0,10941.20945945946,3.0,0,0
30598,Hospital 606,District 34,Instrument 2,4847.25,406828.2,13357.081534772182,4.0,0,0
30599,Hospital 606,District 34,Instrument 7,4847.25,22504.0,20523.526829268292,4.0,0,0
30601,Hospital 606,District 34,Instrument 8,4847.25,897.0,4870.826086956522,4.0,0,0
30602,Hospital 606,District 34,Instrument 2,4847.25,406828.2,13357.081534772182,4.0,0,0
30603,Hospital 606,District 34,Instrument 7,4847.25,22504.0,20523.526829268292,4.0,0,0
30605,Hospital 606,District 34,Instrument 8,4847.25,897.0,4870.826086956522,4.0,0,0
30606,Hospital 606,District 34,Instrument 2,4847.25,406828.2,13357.081534772182,4.0,0,0
30607,Hospital 606,District 34,Instrument 7,4847.25,22504.0,20523.526829268292,4.0,0,0
30609,Hospital 606,District 34,Instrument 8,4847.25,897.0,4870.826086956522,4.0,0,0
30612,Hospital 607,District 20,Instrument 8,2086.6,101.0,8481.058479532163,5.0,0,0
30615,Hospital 607,District 20,Instrument 8,2086.6,101.0,8481.058479532163,5.0,0,0
30628,Hospital 612,District 13,Instrument 3,183.0,15358.6,25765.941964285714,1.0,0,0
30629,Hospital 612,District 13,Instrument 1,183.0,1366.2,1982.782212086659,1.0,0,0
30631,Hospital 612,District 13,Instrument 5,183.0,137.0,56086.90536723164,1.0,0,0
30633,Hospital 612,District 13,Instrument 6,183.0,301.0,811974.0,1.0,0,0
30634,Hospital 612,District 13,Instrument 8,183.0,7797.0,11619.912028725314,1.0,0,0
30635,Hospital 612,District 15,Instrument 3,741.0,15358.6,562.4619047619047,2.0,0,0
30637,Hospital 612,District 15,Instrument 5,741.0,137.0,4594.217948717948,2.0,0,0
30644,Hospital 612,District 32,Instrument 8,224.0,7797.0,2917.3673469387754,4.0,0,0
30648,Hospital 612,District 32,Instrument 8,224.0,7797.0,2917.3673469387754,4.0,0,0
30652,Hospital 612,District 32,Instrument 8,224.0,7797.0,2917.3673469387754,4.0,0,0
30654,Hospital 612,District 41,Instrument 5,28527.25,137.0,11379.309133489462,4.0,0,0
30658,Hospital 612,District 41,Instrument 5,28527.25,137.0,11379.309133489462,4.0,0,0
30661,Hospital 613,District 13,Instrument 3,57564.4,8157.142857142857,25765.941964285714,5.0,0,0
30663,Hospital 613,District 13,Instrument 6,57564.4,33.0,811974.0,5.0,0,0
30666,Hospital 613,District 20,Instrument 8,9827.6,1008.0,8481.058479532163,5.0,0,0
30669,Hospital 613,District 20,Instrument 8,9827.6,1008.0,8481.058479532163,5.0,0,0
30671,Hospital 614,District 13,Instrument 6,4195.333333333333,105.0,811974.0,6.0,0,0
30673,Hospital 614,District 13,Instrument 6,4195.333333333333,105.0,811974.0,6.0,0,0
30676,Hospital 614,District 20,Instrument 7,24183.0,981.0,7843.473584905661,4.0,0,0
30677,Hospital 614,District 20,Instrument 8,24183.0,1296.0,8481.058479532163,4.0,0,0
30678,Hospital 617,District 13,Instrument 5,14634.2,5226.0,56086.90536723164,5.0,0,0
30680,Hospital 617,District 13,Instrument 6,14634.2,964.0,811974.0,5.0,0,0
30681,Hospital 617,District 13,Instrument 5,14634.2,5226.0,56086.90536723164,5.0,0,0
30683,Hospital 617,District 13,Instrument 6,14634.2,964.0,811974.0,5.0,0,0
30685,Hospital 617,District 15,Instrument 5,3063.25,5226.0,4594.217948717948,4.0,0,0
30689,Hospital 617,District 15,Instrument 5,3063.25,5226.0,4594.217948717948,4.0,0,0
30694,Hospital 617,District 20,Instrument 6,18675.0,964.0,2140.8829174664106,4.0,0,0
30695,Hospital 617,District 20,Instrument 8,18675.0,275.0,8481.058479532163,4.0,0,0
30698,Hospital 617,District 20,Instrument 6,18675.0,964.0,2140.8829174664106,4.0,0,0
30699,Hospital 617,District 20,Instrument 8,18675.0,275.0,8481.058479532163,4.0,0,0
30702,Hospital 617,District 20,Instrument 6,18675.0,964.0,2140.8829174664106,4.0,0,0
30703,Hospital 617,District 20,Instrument 8,18675.0,275.0,8481.058479532163,4.0,0,0
30704,Hospital 617,District 32,Instrument 4,7615.0,1036.0,1744.9411764705883,4.0,0,0
30707,Hospital 617,District 32,Instrument 8,7615.0,275.0,2917.3673469387754,4.0,0,0
30708,Hospital 617,District 32,Instrument 4,7615.0,1036.0,1744.9411764705883,4.0,0,0
30711,Hospital 617,District 32,Instrument 8,7615.0,275.0,2917.3673469387754,4.0,0,0
30713,Hospital 617,District 41,Instrument 5,26600.0,5226.0,11379.309133489462,3.0,0,0
30716,Hospital 617,District 41,Instrument 8,26600.0,275.0,20820.0,3.0,0,0
30718,Hospital 617,District 41,Instrument 5,26600.0,5226.0,11379.309133489462,3.0,0,0
30721,Hospital 617,District 41,Instrument 8,26600.0,275.0,20820.0,3.0,0,0
30722,Hospital 617,District 50,Instrument 1,137801.5,945.0,24068.86075949367,2.0,0,0
30723,Hospital 617,District 50,Instrument 4,137801.5,1036.0,99272.89873417722,2.0,0,0
30724,Hospital 617,District 50,Instrument 5,137801.5,5226.0,150119.26628895185,2.0,0,0
30725,Hospital 617,District 50,Instrument 7,137801.5,4938.333333333333,12526.34765625,2.0,0,0
30726,Hospital 617,District 50,Instrument 6,137801.5,964.0,37174.170454545456,2.0,0,0
30727,Hospital 617,District 50,Instrument 8,137801.5,275.0,271454.8461538461,2.0,0,0
30728,Hospital 617,District 50,Instrument 1,137801.5,945.0,24068.86075949367,2.0,0,0
30729,Hospital 617,District 50,Instrument 4,137801.5,1036.0,99272.89873417722,2.0,0,0
30730,Hospital 617,District 50,Instrument 5,137801.5,5226.0,150119.26628895185,2.0,0,0
30731,Hospital 617,District 50,Instrument 7,137801.5,4938.333333333333,12526.34765625,2.0,0,0
30732,Hospital 617,District 50,Instrument 6,137801.5,964.0,37174.170454545456,2.0,0,0
30733,Hospital 617,District 50,Instrument 8,137801.5,275.0,271454.8461538461,2.0,0,0
30737,Hospital 618,District 8,Instrument 7,6463.5,270.0,6558.0,2.0,0,0
30738,Hospital 618,District 8,Instrument 6,6463.5,346.0,35288.4,2.0,0,0
30740,Hospital 619,District 13,Instrument 5,4677.75,83.0,56086.90536723164,4.0,0,0
30742,Hospital 619,District 13,Instrument 6,4677.75,129.5,811974.0,4.0,0,0
30744,Hospital 619,District 13,Instrument 5,4677.75,83.0,56086.90536723164,4.0,0,0
30746,Hospital 619,District 13,Instrument 6,4677.75,129.5,811974.0,4.0,0,0
30748,Hospital 619,District 20,Instrument 2,167561.0,7460.0,31891.211143695014,2.0,0,0
30749,Hospital 619,District 20,Instrument 1,167561.0,24.5,1962.327536231884,2.0,0,0
30756,Hospital 62,District 39,Instrument 7,8582.666666666666,8356.0,50323.93251533742,3.0,0,0
30759,Hospital 621,District 13,Instrument 5,9834.2,2501.0,56086.90536723164,5.0,0,0
30761,Hospital 621,District 13,Instrument 6,9834.2,8906.0,811974.0,5.0,0,0
30764,Hospital 621,District 17,Instrument 6,5611.75,8906.0,17.0,4.0,0,0
30765,Hospital 621,District 17,Instrument 8,5611.75,109.0,40671.444444444445,4.0,0,0
30771,Hospital 621,District 41,Instrument 2,5487.0,24731.75,15395.28094302554,3.0,0,0
30775,Hospital 621,District 41,Instrument 8,5487.0,109.0,20820.0,3.0,0,0
30777,Hospital 623,District 13,Instrument 6,23264.166666666668,2196.0,811974.0,6.0,0,0
30779,Hospital 623,District 13,Instrument 6,23264.166666666668,2196.0,811974.0,6.0,0,0
30781,Hospital 623,District 13,Instrument 6,23264.166666666668,2196.0,811974.0,6.0,0,0
30782,Hospital 623,District 20,Instrument 2,27228.333333333332,21115.375,31891.211143695014,3.0,0,0
30783,Hospital 623,District 20,Instrument 1,27228.333333333332,713.5,1962.327536231884,3.0,0,0
30786,Hospital 623,District 20,Instrument 8,27228.333333333332,146.0,8481.058479532163,3.0,0,0
30790,Hospital 623,District 41,Instrument 8,17064.25,146.0,20820.0,4.0,0,0
30794,Hospital 623,District 41,Instrument 8,17064.25,146.0,20820.0,4.0,0,0
30798,Hospital 623,District 41,Instrument 8,17064.25,146.0,20820.0,4.0,0,0
30799,Hospital 623,District 50,Instrument 2,38714.5,21115.375,174719.4918918919,2.0,0,0
30800,Hospital 623,District 50,Instrument 1,38714.5,713.5,24068.86075949367,2.0,0,0
30801,Hospital 623,District 50,Instrument 4,38714.5,3460.6666666666665,99272.89873417722,2.0,0,0
30802,Hospital 623,District 50,Instrument 7,38714.5,855.0,12526.34765625,2.0,0,0
30803,Hospital 623,District 50,Instrument 6,38714.5,2196.0,37174.170454545456,2.0,0,0
30804,Hospital 623,District 50,Instrument 8,38714.5,146.0,271454.8461538461,2.0,0,0
30805,Hospital 623,District 50,Instrument 2,38714.5,21115.375,174719.4918918919,2.0,0,0
30806,Hospital 623,District 50,Instrument 1,38714.5,713.5,24068.86075949367,2.0,0,0
30807,Hospital 623,District 50,Instrument 4,38714.5,3460.6666666666665,99272.89873417722,2.0,0,0
30808,Hospital 623,District 50,Instrument 7,38714.5,855.0,12526.34765625,2.0,0,0
30809,Hospital 623,District 50,Instrument 6,38714.5,2196.0,37174.170454545456,2.0,0,0
30810,Hospital 623,District 50,Instrument 8,38714.5,146.0,271454.8461538461,2.0,0,0
30811,Hospital 625,District 10,Instrument 4,37466.4,5253.8,1396.5928571428572,5.0,0,0
30814,Hospital 625,District 10,Instrument 4,37466.4,5253.8,1396.5928571428572,5.0,0,0
30817,Hospital 625,District 10,Instrument 4,37466.4,5253.8,1396.5928571428572,5.0,0,0
30820,Hospital 625,District 13,Instrument 4,28625.75,5253.8,21466.09442724458,4.0,0,0
30822,Hospital 625,District 13,Instrument 6,28625.75,8647.5,811974.0,4.0,0,0
30823,Hospital 625,District 13,Instrument 8,28625.75,2444.3333333333335,11619.912028725314,4.0,0,0
30824,Hospital 625,District 15,Instrument 2,5355.5,97910.73333333334,7663.1949152542375,4.0,0,0
30828,Hospital 625,District 15,Instrument 2,5355.5,97910.73333333334,7663.1949152542375,4.0,0,0
